Date,Year,PointName,Name Year,Name Year Run,SurveyID,AREA,Route ,Time,Temp (°F),Wind (mph) ,% Cloud,0-3min Passive BACS,4-6min Playback BACS,TotalBACS,TotalNOBO
5/5/2008,2008,Q19,Q19 2008,Q19 2008 3,2008 3,CONTROL,PQ,9:38,67,0,50,0,0,0,0
4/27/2009,2009,Q19,Q19 2009,Q19 2009 1,2009 1,CONTROL,PQ,9:59,75,3,0,0,0,0,0
4/29/2009,2009,Q19,Q19 2009,Q19 2009 2,2009 2,CONTROL,PQ,7:12,62,0,0,0,0,0,0
5/1/2009,2009,Q19,Q19 2009,Q19 2009 3,2009 3,CONTROL,PQ,9:24,68,2,80,0,0,0,0
4/27/2010,2010,Q19,Q19 2010,Q19 2010 1,2010 1,CONTROL,PQ,9:38,66,5,0,0,0,0,0
4/29/2010,2010,Q19,Q19 2010,Q19 2010 2,2010 2,CONTROL,PQ,6:51,44,0,0,0,0,0,0
5/5/2010,2010,Q19,Q19 2010,Q19 2010 3,2010 3,CONTROL,PQ,9:22,70,1,100,0,0,0,0
4/25/2011,2011,Q19,Q19 2011,Q19 2011 1,2011 1,CONTROL,PQ,7:01,70,0,100,1,1,1,0
4/27/2011,2011,Q19,Q19 2011,Q19 2011 2,2011 2,CONTROL,PQ,9:44,75,0,100,1,1,1,0
5/3/2011,2011,Q19,Q19 2011,Q19 2011 3,2011 3,CONTROL,PQ,6:54,63,0,100,0,0,0,0
4/30/2012,2012,Q19,Q19 2012,Q19 2012 1,2012 1,CONTROL,PQ,7:00,63,0,100,0,0,0,0
5/1/2012,2012,Q19,Q19 2012,Q19 2012 2,2012 2,CONTROL,PQ,6:57,66,5,100,0,0,0,0
5/2/2012,2012,Q19,Q19 2012,Q19 2012 3,2012 3,CONTROL,PQ,7:05,69,0,0,0,0,0,0
4/23/2013,2013,Q19,Q19 2013,Q19 2013 1,2013 1,CONTROL,PQ,6:54,48,2,100,0,0,0,0
4/25/2013,2013,Q19,Q19 2013,Q19 2013 2,2013 2,CONTROL,PQ,10:36,66,5,30,0,0,0,0
5/1/2013,2013,Q19,Q19 2013,Q19 2013 3,2013 3,CONTROL,PQ,7:22,60,5,100,0,0,0,0
4/24/2014,2014,Q19,Q19 2014,Q19 2014 1,2014 1,CONTROL,PQ,6:39,50,0,0,0,0,0,0
4/25/2014,2014,Q19,Q19 2014,Q19 2014 2,2014 2,CONTROL,PQ,8:50,62,0,0,0,0,0,0
4/28/2014,2014,Q19,Q19 2014,Q19 2014 3,2014 3,CONTROL,PQ,8:25,66,1,100,0,0,0,0
5/5/2015,2015,Q19,Q19 2015,Q19 2015 1,2015 1,CONTROL,PQ,6:45,53,0,0,0,0,0,0
5/8/2015,2015,Q19,Q19 2015,Q19 2015 2,2015 2,CONTROL,PQ,7:11,60,5,0,0,0,0,0
5/1/2007,2007,Q2,Q2 2007,Q2 2007 1,2007 1,CONTROL,PQ,6:31,59,0,0,0,0,0,0
5/7/2007,2007,Q2,Q2 2007,Q2 2007 2,2007 2,CONTROL,PQ,10:46,64,8,0,0,0,0,0
5/11/2007,2007,Q2,Q2 2007,Q2 2007 3,2007 3,CONTROL,PQ,6:28,60,0,30,0,0,0,0
4/23/2008,2008,Q2,Q2 2008,Q2 2008 1,2008 1,CONTROL,PQ,10:56,70,1,100,0,0,0,0
4/29/2008,2008,Q2,Q2 2008,Q2 2008 2,2008 2,CONTROL,PQ,6:21,52,0,0,0,0,0,0
5/5/2008,2008,Q2,Q2 2008,Q2 2008 3,2008 3,CONTROL,PQ,6:33,62,0,80,0,0,0,0
4/27/2009,2009,Q2,Q2 2009,Q2 2009 1,2009 1,CONTROL,PQ,6:25,60,0,0,0,0,0,0
4/29/2009,2009,Q2,Q2 2009,Q2 2009 2,2009 2,CONTROL,PQ,10:26,75,3,50,0,0,0,0
5/1/2009,2009,Q2,Q2 2009,Q2 2009 3,2009 3,CONTROL,PQ,6:24,61,1,100,0,0,0,0
4/27/2010,2010,Q2,Q2 2010,Q2 2010 1,2010 1,CONTROL,PQ,6:27,56,0,0,0,0,0,0
4/29/2010,2010,Q2,Q2 2010,Q2 2010 2,2010 2,CONTROL,PQ,10:17,68,0,0,0,0,0,0
5/5/2010,2010,Q2,Q2 2010,Q2 2010 3,2010 3,CONTROL,PQ,6:25,68,0,100,0,0,0,0
4/25/2011,2011,Q2,Q2 2011,Q2 2011 1,2011 1,CONTROL,PQ,6:07,68,0,100,0,0,0,0
4/27/2011,2011,Q2,Q2 2011,Q2 2011 2,2011 2,CONTROL,PQ,9:13,75,5,100,0,0,0,0
5/3/2011,2011,Q2,Q2 2011,Q2 2011 3,2011 3,CONTROL,PQ,6:06,63,0,100,0,0,0,0
4/30/2012,2012,Q2,Q2 2012,Q2 2012 1,2012 1,CONTROL,PQ,6:08,62,1,100,0,0,0,0
5/2/2012,2012,Q2,Q2 2012,Q2 2012 2,2012 2,CONTROL,PQ,6:39,68,0,0,0,0,0,0
4/23/2013,2013,Q2,Q2 2013,Q2 2013 1,2013 1,CONTROL,PQ,6:05,45,4,100,0,0,0,0
4/25/2013,2013,Q2,Q2 2013,Q2 2013 2,2013 2,CONTROL,PQ,10:04,65,2,20,0,0,0,0
5/1/2013,2013,Q2,Q2 2013,Q2 2013 3,2013 3,CONTROL,PQ,8:38,62,12,100,0,0,0,0
4/24/2014,2014,Q2,Q2 2014,Q2 2014 1,2014 1,CONTROL,PQ,6:04,50,0,0,0,0,0,0
4/25/2014,2014,Q2,Q2 2014,Q2 2014 2,2014 2,CONTROL,PQ,8:08,56,1,0,0,0,0,0
4/28/2014,2014,Q2,Q2 2014,Q2 2014 3,2014 3,CONTROL,PQ,9:06,67,1,100,0,0,0,0
5/5/2015,2015,Q2,Q2 2015,Q2 2015 1,2015 1,CONTROL,PQ,6:05,52,0,0,0,0,0,0
5/8/2015,2015,Q2,Q2 2015,Q2 2015 2,2015 2,CONTROL,PQ,5:45,60,0,0,0,0,0,1
5/1/2007,2007,Q20,Q20 2007,Q20 2007 1,2007 1,CONTROL,PQ,10:02,76,2,0,0,0,0,0
5/7/2007,2007,Q20,Q20 2007,Q20 2007 2,2007 2,CONTROL,PQ,7:23,44,9,0,0,0,0,0
5/11/2007,2007,Q20,Q20 2007,Q20 2007 3,2007 3,CONTROL,PQ,10:07,76,0,0,0,0,0,0
4/23/2008,2008,Q20,Q20 2008,Q20 2008 1,2008 1,CONTROL,PQ,7:32,60,3,100,0,0,0,0
4/29/2008,2008,Q20,Q20 2008,Q20 2008 2,2008 2,CONTROL,PQ,8:41,58,7,0,0,0,0,0
5/5/2008,2008,Q20,Q20 2008,Q20 2008 3,2008 3,CONTROL,PQ,9:46,67,1,55,0,0,0,0
4/27/2009,2009,Q20,Q20 2009,Q20 2009 1,2009 1,CONTROL,PQ,10:07,76,3,0,0,0,0,0
4/29/2009,2009,Q20,Q20 2009,Q20 2009 2,2009 2,CONTROL,PQ,7:02,61,0,0,0,0,0,0
5/1/2009,2009,Q20,Q20 2009,Q20 2009 3,2009 3,CONTROL,PQ,9:35,69,2,80,0,0,0,0
4/27/2010,2010,Q20,Q20 2010,Q20 2010 1,2010 1,CONTROL,PQ,9:49,66,5,0,0,0,0,0
5/1/2007,2007,Q21,Q21 2007,Q21 2007 1,2007 1,CONTROL,PQ,10:15,76,2,0,0,1,1,0
5/7/2007,2007,Q21,Q21 2007,Q21 2007 2,2007 2,CONTROL,PQ,7:11,44,5,0,0,0,0,0
5/11/2007,2007,Q21,Q21 2007,Q21 2007 3,2007 3,CONTROL,PQ,10:14,76,0,0,0,0,0,0
4/23/2008,2008,Q21,Q21 2008,Q21 2008 1,2008 1,CONTROL,PQ,7:19,60,2,100,0,0,0,0
4/29/2008,2008,Q21,Q21 2008,Q21 2008 2,2008 2,CONTROL,PQ,8:52,59,6,0,0,0,0,0
5/5/2008,2008,Q21,Q21 2008,Q21 2008 3,2008 3,CONTROL,PQ,9:56,68,1,45,1,1,0,0
4/27/2009,2009,Q21,Q21 2009,Q21 2009 1,2009 1,CONTROL,PQ,10:33,77,3,0,0,0,0,0
4/29/2009,2009,Q21,Q21 2009,Q21 2009 2,2009 2,CONTROL,PQ,6:51,60,0,0,0,0,0,0
5/1/2009,2009,Q21,Q21 2009,Q21 2009 3,2009 3,CONTROL,PQ,9:45,70,3,70,0,0,0,0
5/1/2007,2007,Q22,Q22 2007,Q22 2007 1,2007 1,CONTROL,PQ,10:26,77,2,0,1,2,3,0
5/7/2007,2007,Q22,Q22 2007,Q22 2007 2,2007 2,CONTROL,PQ,6:58,43,2,0,0,1,1,0
5/11/2007,2007,Q22,Q22 2007,Q22 2007 3,2007 3,CONTROL,PQ,10:25,76,0,0,0,2,2,0
4/23/2008,2008,Q22,Q22 2008,Q22 2008 1,2008 1,CONTROL,PQ,7:06,59,1,90,3,3,3,0
4/29/2008,2008,Q22,Q22 2008,Q22 2008 2,2008 2,CONTROL,PQ,9:02,60,5,0,0,0,0,0
5/5/2008,2008,Q22,Q22 2008,Q22 2008 3,2008 3,CONTROL,PQ,10:06,69,2,40,1,1,1,1
4/27/2009,2009,Q22,Q22 2009,Q22 2009 1,2009 1,CONTROL,PQ,10:25,76,3,0,0,0,0,0
4/29/2009,2009,Q22,Q22 2009,Q22 2009 2,2009 2,CONTROL,PQ,6:40,60,0,0,0,0,0,0
5/1/2009,2009,Q22,Q22 2009,Q22 2009 3,2009 3,CONTROL,PQ,9:56,71,4,50,0,0,0,0
5/1/2007,2007,Q23,Q23 2007,Q23 2007 1,2007 1,CONTROL,PQ,10:46,78,0,0,3,3,3,0
5/7/2007,2007,Q23,Q23 2007,Q23 2007 2,2007 2,CONTROL,PQ,6:45,43,6,0,0,0,0,0
5/11/2007,2007,Q23,Q23 2007,Q23 2007 3,2007 3,CONTROL,PQ,10:38,77,2,0,2,3,3,0
4/23/2008,2008,Q23,Q23 2008,Q23 2008 1,2008 1,CONTROL,PQ,6:51,58,3,99,3,3,3,0
4/29/2008,2008,Q23,Q23 2008,Q23 2008 2,2008 2,CONTROL,PQ,9:16,61,10,0,0,2,2,0
5/5/2008,2008,Q23,Q23 2008,Q23 2008 3,2008 3,CONTROL,PQ,10:19,72,1,50,1,1,1,0
4/27/2009,2009,Q23,Q23 2009,Q23 2009 1,2009 1,CONTROL,PQ,10:43,78,3,0,0,0,0,0
4/29/2009,2009,Q23,Q23 2009,Q23 2009 2,2009 2,CONTROL,PQ,6:31,60,0,0,0,0,0,0
5/1/2009,2009,Q23,Q23 2009,Q23 2009 3,2009 3,CONTROL,PQ,10:07,71,2,50,0,0,0,0
4/27/2010,2010,Q23,Q23 2010,Q23 2010 1,2010 1,CONTROL,PQ,10:18,70,3,0,2,2,2,0
4/29/2010,2010,Q23,Q23 2010,Q23 2010 2,2010 2,CONTROL,PQ,6:38,44,0,0,0,0,0,0
5/5/2010,2010,Q23,Q23 2010,Q23 2010 3,2010 3,CONTROL,PQ,9:34,70,0,100,0,0,0,0
4/25/2011,2011,Q23,Q23 2011,Q23 2011 1,2011 1,CONTROL,PQ,6:43,68,0,100,1,1,1,0
4/27/2011,2011,Q23,Q23 2011,Q23 2011 2,2011 2,CONTROL,PQ,9:30,75,15,100,0,0,0,0
5/3/2011,2011,Q23,Q23 2011,Q23 2011 3,2011 3,CONTROL,PQ,6:43,63,0,100,0,0,0,0
4/30/2012,2012,Q23,Q23 2012,Q23 2012 1,2012 1,CONTROL,PQ,6:42,63,0,100,1,1,1,0
5/1/2012,2012,Q23,Q23 2012,Q23 2012 2,2012 2,CONTROL,PQ,7:11,66,6,90,1,1,1,0
5/2/2012,2012,Q23,Q23 2012,Q23 2012 3,2012 3,CONTROL,PQ,6:51,68,0,0,0,1,1,0
4/23/2013,2013,Q23,Q23 2013,Q23 2013 1,2013 1,CONTROL,PQ,6:40,48,1,100,0,0,0,0
4/25/2013,2013,Q23,Q23 2013,Q23 2013 2,2013 2,CONTROL,PQ,10:18,66,3,20,0,0,0,0
5/1/2013,2013,Q23,Q23 2013,Q23 2013 3,2013 3,CONTROL,PQ,7:35,60,10,100,0,0,0,0
4/24/2014,2014,Q23,Q23 2014,Q23 2014 1,2014 1,CONTROL,PQ,6:26,50,0,0,2,2,2,0
4/25/2014,2014,Q23,Q23 2014,Q23 2014 2,2014 2,CONTROL,PQ,8:31,60,0,0,0,0,0,0
4/28/2014,2014,Q23,Q23 2014,Q23 2014 3,2014 3,CONTROL,PQ,8:40,66,1,100,1,1,1,0
5/5/2015,2015,Q23,Q23 2015,Q23 2015 1,2015 1,CONTROL,PQ,6:30,52,0,0,0,0,0,1
5/8/2015,2015,Q23,Q23 2015,Q23 2015 2,2015 2,CONTROL,PQ,7:22,65,5,0,0,0,0,0
5/1/2007,2007,Q24,Q24 2007,Q24 2007 1,2007 1,CONTROL,PQ,10:59,79,0,0,0,0,0,0
5/7/2007,2007,Q24,Q24 2007,Q24 2007 2,2007 2,CONTROL,PQ,6:34,43,3,0,1,1,1,0
5/11/2007,2007,Q24,Q24 2007,Q24 2007 3,2007 3,CONTROL,PQ,10:49,77,0,0,2,2,1,0
4/23/2008,2008,Q24,Q24 2008,Q24 2008 1,2008 1,CONTROL,PQ,6:40,58,1,100,2,2,2,0
4/29/2008,2008,Q24,Q24 2008,Q24 2008 2,2008 2,CONTROL,PQ,9:28,61,8,0,0,0,0,0
5/5/2008,2008,Q24,Q24 2008,Q24 2008 3,2008 3,CONTROL,PQ,10:31,72,1,50,0,0,1,0
4/27/2009,2009,Q24,Q24 2009,Q24 2009 1,2009 1,CONTROL,PQ,10:52,79,1,0,0,0,0,0
4/29/2009,2009,Q24,Q24 2009,Q24 2009 2,2009 2,CONTROL,PQ,6:20,60,0,0,0,1,1,0
5/1/2009,2009,Q24,Q24 2009,Q24 2009 3,2009 3,CONTROL,PQ,10:17,72,5,50,0,0,0,0
4/27/2010,2010,Q24,Q24 2010,Q24 2010 1,2010 1,CONTROL,PQ,10:30,70,5,0,0,0,0,0
4/29/2010,2010,Q24,Q24 2010,Q24 2010 2,2010 2,CONTROL,PQ,6:24,44,0,0,0,0,0,0
5/5/2010,2010,Q24,Q24 2010,Q24 2010 3,2010 3,CONTROL,PQ,9:46,70,0,100,0,0,0,0
5/1/2007,2007,Q25,Q25 2007,Q25 2007 1,2007 1,CONTROL,PQ,11:14,80,0,0,0,0,0,0
5/7/2007,2007,Q25,Q25 2007,Q25 2007 2,2007 2,CONTROL,PQ,6:22,43,5,0,0,0,0,0
5/11/2007,2007,Q25,Q25 2007,Q25 2007 3,2007 3,CONTROL,PQ,11:02,78,0,0,0,0,0,0
4/23/2008,2008,Q25,Q25 2008,Q25 2008 1,2008 1,CONTROL,PQ,6:28,58,1,100,0,0,0,0
4/29/2008,2008,Q25,Q25 2008,Q25 2008 2,2008 2,CONTROL,PQ,9:40,61,5,0,0,0,0,0
5/5/2008,2008,Q25,Q25 2008,Q25 2008 3,2008 3,CONTROL,PQ,10:42,73,1,50,0,0,0,0
4/27/2009,2009,Q25,Q25 2009,Q25 2009 1,2009 1,CONTROL,PQ,11:01,80,1,0,0,0,0,0
4/29/2009,2009,Q25,Q25 2009,Q25 2009 2,2009 2,CONTROL,PQ,6:11,60,0,0,0,0,0,0
5/1/2009,2009,Q25,Q25 2009,Q25 2009 3,2009 3,CONTROL,PQ,10:26,74,4,50,0,0,0,0
5/1/2007,2007,Q3,Q3 2007,Q3 2007 1,2007 1,CONTROL,PQ,6:47,60,2,0,0,0,0,0
5/7/2007,2007,Q3,Q3 2007,Q3 2007 2,2007 2,CONTROL,PQ,10:34,63,10,0,0,0,0,0
5/11/2007,2007,Q3,Q3 2007,Q3 2007 3,2007 3,CONTROL,PQ,6:44,60,0,20,0,0,0,0
4/23/2008,2008,Q3,Q3 2008,Q3 2008 1,2008 1,CONTROL,PQ,10:40,69,4,100,1,0,1,0
4/29/2008,2008,Q3,Q3 2008,Q3 2008 2,2008 2,CONTROL,PQ,6:33,52,0,0,2,1,2,0
5/5/2008,2008,Q3,Q3 2008,Q3 2008 3,2008 3,CONTROL,PQ,6:44,62,0,80,1,1,1,0
4/27/2009,2009,Q3,Q3 2009,Q3 2009 1,2009 1,CONTROL,PQ,6:42,60,0,0,0,0,0,0
4/29/2009,2009,Q3,Q3 2009,Q3 2009 2,2009 2,CONTROL,PQ,10:17,74,4,50,0,0,0,0
5/1/2009,2009,Q3,Q3 2009,Q3 2009 3,2009 3,CONTROL,PQ,6:35,61,1,100,0,0,0,0
4/27/2010,2010,Q3,Q3 2010,Q3 2010 1,2010 1,CONTROL,PQ,6:39,56,0,0,0,0,0,0
4/29/2010,2010,Q3,Q3 2010,Q3 2010 2,2010 2,CONTROL,PQ,10:06,67,1,0,0,0,0,0
5/5/2010,2010,Q3,Q3 2010,Q3 2010 3,2010 3,CONTROL,PQ,6:38,68,0,100,0,0,0,0
5/1/2007,2007,Q4,Q4 2007,Q4 2007 1,2007 1,CONTROL,PQ,6:58,60,2,0,0,0,0,1
5/7/2007,2007,Q4,Q4 2007,Q4 2007 2,2007 2,CONTROL,PQ,10:25,62,10,0,0,0,0,0
5/11/2007,2007,Q4,Q4 2007,Q4 2007 3,2007 3,CONTROL,PQ,6:55,60,0,10,0,1,1,0
4/23/2008,2008,Q4,Q4 2008,Q4 2008 1,2008 1,CONTROL,PQ,10:29,68,0,100,1,1,1,0
4/29/2008,2008,Q4,Q4 2008,Q4 2008 2,2008 2,CONTROL,PQ,6:45,52,0,0,0,0,0,0
5/5/2008,2008,Q4,Q4 2008,Q4 2008 3,2008 3,CONTROL,PQ,6:55,62,2,80,0,0,0,0
4/27/2009,2009,Q4,Q4 2009,Q4 2009 1,2009 1,CONTROL,PQ,6:55,60,0,0,0,0,0,0
4/29/2009,2009,Q4,Q4 2009,Q4 2009 2,2009 2,CONTROL,PQ,10:07,73,4,30,0,0,0,0
5/1/2009,2009,Q4,Q4 2009,Q4 2009 3,2009 3,CONTROL,PQ,6:45,61,0,100,0,0,0,0
4/27/2010,2010,Q4,Q4 2010,Q4 2010 1,2010 1,CONTROL,PQ,6:52,56,1,0,0,0,0,0
4/29/2010,2010,Q4,Q4 2010,Q4 2010 2,2010 2,CONTROL,PQ,9:58,67,1,0,0,0,0,0
5/5/2010,2010,Q4,Q4 2010,Q4 2010 3,2010 3,CONTROL,PQ,6:49,68,0,100,0,0,0,0
4/25/2011,2011,Q4,Q4 2011,Q4 2011 1,2011 1,CONTROL,PQ,6:25,68,0,100,0,0,0,0
4/27/2011,2011,Q4,Q4 2011,Q4 2011 2,2011 2,CONTROL,PQ,9:02,75,5,100,0,0,0,0
5/3/2011,2011,Q4,Q4 2011,Q4 2011 3,2011 3,CONTROL,PQ,6:22,63,0,100,0,0,0,0
4/30/2012,2012,Q4,Q4 2012,Q4 2012 1,2012 1,CONTROL,PQ,6:26,63,0,100,0,0,0,0
5/1/2012,2012,Q4,Q4 2012,Q4 2012 2,2012 2,CONTROL,PQ,7:24,67,7,80,0,0,0,0
5/2/2012,2012,Q4,Q4 2012,Q4 2012 3,2012 3,CONTROL,PQ,6:29,68,0,0,0,0,0,0
4/23/2013,2013,Q4,Q4 2013,Q4 2013 1,2013 1,CONTROL,PQ,6:23,45,4,100,1,1,1,0
4/25/2013,2013,Q4,Q4 2013,Q4 2013 2,2013 2,CONTROL,PQ,9:54,65,3,30,0,1,1,0
5/1/2013,2013,Q4,Q4 2013,Q4 2013 3,2013 3,CONTROL,PQ,8:23,62,13,100,0,1,1,0
4/24/2014,2014,Q4,Q4 2014,Q4 2014 1,2014 1,CONTROL,PQ,6:16,50,0,0,0,0,0,0
4/25/2014,2014,Q4,Q4 2014,Q4 2014 2,2014 2,CONTROL,PQ,8:20,57,3,0,0,0,0,0
4/28/2014,2014,Q4,Q4 2014,Q4 2014 3,2014 3,CONTROL,PQ,8:53,67,1,100,0,0,0,0
5/5/2015,2015,Q4,Q4 2015,Q4 2015 1,2015 1,CONTROL,PQ,6:16,52,0,0,1,1,1,0
5/8/2015,2015,Q4,Q4 2015,Q4 2015 2,2015 2,CONTROL,PQ,5:56,60,0,0,2,2,2,0
5/1/2007,2007,Q5,Q5 2007,Q5 2007 1,2007 1,CONTROL,PQ,7:09,61,1,0,3,3,2,1
5/7/2007,2007,Q5,Q5 2007,Q5 2007 2,2007 2,CONTROL,PQ,10:14,61,16,0,0,1,1,0
5/11/2007,2007,Q5,Q5 2007,Q5 2007 3,2007 3,CONTROL,PQ,7:06,60,0,10,3,2,3,1
4/23/2008,2008,Q5,Q5 2008,Q5 2008 1,2008 1,CONTROL,PQ,10:19,68,0,100,0,0,0,0
4/29/2008,2008,Q5,Q5 2008,Q5 2008 2,2008 2,CONTROL,PQ,6:56,52,0,0,1,1,1,0
5/5/2008,2008,Q5,Q5 2008,Q5 2008 3,2008 3,CONTROL,PQ,7:16,63,0,60,1,1,1,0
4/27/2009,2009,Q5,Q5 2009,Q5 2009 1,2009 1,CONTROL,PQ,7:06,60,0,0,2,0,2,0
4/29/2009,2009,Q5,Q5 2009,Q5 2009 2,2009 2,CONTROL,PQ,9:58,72,3,30,0,0,0,0
5/1/2009,2009,Q5,Q5 2009,Q5 2009 3,2009 3,CONTROL,PQ,6:58,61,3,100,0,0,0,0
4/27/2010,2010,Q5,Q5 2010,Q5 2010 1,2010 1,CONTROL,PQ,7:02,56,0,0,0,0,0,0
4/29/2010,2010,Q5,Q5 2010,Q5 2010 2,2010 2,CONTROL,PQ,9:28,66,0,0,0,0,0,0
5/5/2010,2010,Q5,Q5 2010,Q5 2010 3,2010 3,CONTROL,PQ,6:58,68,0,100,0,0,0,0
4/25/2011,2011,Q5,Q5 2011,Q5 2011 1,2011 1,CONTROL,PQ,8:55,74,4,40,0,0,0,0
4/27/2011,2011,Q5,Q5 2011,Q5 2011 2,2011 2,CONTROL,PQ,8:50,75,10,100,0,0,0,0
5/3/2011,2011,Q5,Q5 2011,Q5 2011 3,2011 3,CONTROL,PQ,8:32,67,2,20,0,0,0,0
4/30/2012,2012,Q5,Q5 2012,Q5 2012 1,2012 1,CONTROL,PQ,8:45,65,3,100,0,0,0,0
5/1/2012,2012,Q5,Q5 2012,Q5 2012 2,2012 2,CONTROL,PQ,9:32,70,9,40,0,0,0,0
5/2/2012,2012,Q5,Q5 2012,Q5 2012 3,2012 3,CONTROL,PQ,6:16,68,1,20,2,1,2,0
4/23/2013,2013,Q5,Q5 2013,Q5 2013 1,2013 1,CONTROL,PQ,10:08,55,3,100,0,1,1,0
4/25/2013,2013,Q5,Q5 2013,Q5 2013 2,2013 2,CONTROL,PQ,9:41,65,1,40,0,2,2,0
5/1/2013,2013,Q5,Q5 2013,Q5 2013 3,2013 3,CONTROL,PQ,9:47,64,13,100,0,0,0,0
4/24/2014,2014,Q5,Q5 2014,Q5 2014 1,2014 1,CONTROL,PQ,8:35,55,0,0,0,0,0,0
4/25/2014,2014,Q5,Q5 2014,Q5 2014 2,2014 2,CONTROL,PQ,7:53,56,2,5,0,0,0,0
4/28/2014,2014,Q5,Q5 2014,Q5 2014 3,2014 3,CONTROL,PQ,9:50,68,2,100,0,0,0,0
5/5/2015,2015,Q5,Q5 2015,Q5 2015 1,2015 1,CONTROL,PQ,8:10,64,0,0,0,0,0,0
5/8/2015,2015,Q5,Q5 2015,Q5 2015 2,2015 2,CONTROL,PQ,7:35,65,10,0,1,1,1,0
5/1/2007,2007,Q6,Q6 2007,Q6 2007 1,2007 1,CONTROL,PQ,7:20,62,1,0,0,0,0,1
5/7/2007,2007,Q6,Q6 2007,Q6 2007 2,2007 2,CONTROL,PQ,10:03,58,12,0,0,0,0,0
5/11/2007,2007,Q6,Q6 2007,Q6 2007 3,2007 3,CONTROL,PQ,7:17,60,0,0,1,2,2,0
4/23/2008,2008,Q6,Q6 2008,Q6 2008 1,2008 1,CONTROL,PQ,10:09,66,2,100,0,0,0,0
4/29/2008,2008,Q6,Q6 2008,Q6 2008 2,2008 2,CONTROL,PQ,7:08,53,0,0,1,1,1,0
5/5/2008,2008,Q6,Q6 2008,Q6 2008 3,2008 3,CONTROL,PQ,7:26,63,0,50,1,1,1,0
4/27/2009,2009,Q6,Q6 2009,Q6 2009 1,2009 1,CONTROL,PQ,7:17,60,0,0,0,0,0,0
4/29/2009,2009,Q6,Q6 2009,Q6 2009 2,2009 2,CONTROL,PQ,9:46,71,4,25,0,0,0,0
5/1/2009,2009,Q6,Q6 2009,Q6 2009 3,2009 3,CONTROL,PQ,7:08,62,1,100,1,0,1,0
4/27/2010,2010,Q6,Q6 2010,Q6 2010 1,2010 1,CONTROL,PQ,7:13,57,0,0,1,1,1,0
4/29/2010,2010,Q6,Q6 2010,Q6 2010 2,2010 2,CONTROL,PQ,9:15,65,0,0,1,1,1,0
5/5/2010,2010,Q6,Q6 2010,Q6 2010 3,2010 3,CONTROL,PQ,7:08,68,0,100,1,1,1,0
5/1/2007,2007,Q7,Q7 2007,Q7 2007 1,2007 1,CONTROL,PQ,7:38,62,0,0,0,0,0,0
5/7/2007,2007,Q7,Q7 2007,Q7 2007 2,2007 2,CONTROL,PQ,9:46,56,9,0,0,0,0,0
5/11/2007,2007,Q7,Q7 2007,Q7 2007 3,2007 3,CONTROL,PQ,7:31,62,0,0,0,0,0,0
4/23/2008,2008,Q7,Q7 2008,Q7 2008 1,2008 1,CONTROL,PQ,9:54,66,4,100,0,0,0,0
4/29/2008,2008,Q7,Q7 2008,Q7 2008 2,2008 2,CONTROL,PQ,7:22,53,0,0,0,0,0,0
5/5/2008,2008,Q7,Q7 2008,Q7 2008 3,2008 3,CONTROL,PQ,7:38,63,2,40,0,0,0,0
4/27/2009,2009,Q7,Q7 2009,Q7 2009 1,2009 1,CONTROL,PQ,7:31,60,0,0,0,0,0,0
4/29/2009,2009,Q7,Q7 2009,Q7 2009 2,2009 2,CONTROL,PQ,9:31,70,4,20,0,0,0,0
5/1/2009,2009,Q7,Q7 2009,Q7 2009 3,2009 3,CONTROL,PQ,7:23,62,3,100,0,0,0,0
4/27/2010,2010,Q7,Q7 2010,Q7 2010 1,2010 1,CONTROL,PQ,7:26,57,0,0,0,0,0,0
4/29/2010,2010,Q7,Q7 2010,Q7 2010 2,2010 2,CONTROL,PQ,9:00,63,0,0,0,0,0,0
5/5/2010,2010,Q7,Q7 2010,Q7 2010 3,2010 3,CONTROL,PQ,7:23,68,0,100,0,0,0,0
4/25/2011,2011,Q7,Q7 2011,Q7 2011 1,2011 1,CONTROL,PQ,8:39,73,3,70,0,0,0,0
5/3/2011,2011,Q7,Q7 2011,Q7 2011 2,2011 2,CONTROL,PQ,8:18,66,2,30,0,0,0,0
4/30/2012,2012,Q7,Q7 2012,Q7 2012 1,2012 1,CONTROL,PQ,8:27,65,5,100,0,0,0,0
5/1/2012,2012,Q7,Q7 2012,Q7 2012 2,2012 2,CONTROL,PQ,7:37,67,7,80,0,0,0,0
5/2/2012,2012,Q7,Q7 2012,Q7 2012 3,2012 3,CONTROL,PQ,8:17,72,1,50,0,0,0,0
4/23/2013,2013,Q7,Q7 2013,Q7 2013 1,2013 1,CONTROL,PQ,10:25,55,3,100,0,0,0,0
5/1/2013,2013,Q7,Q7 2013,Q7 2013 2,2013 2,CONTROL,PQ,9:16,64,14,100,0,0,0,0
5/3/2013,2013,Q7,Q7 2013,Q7 2013 3,2013 3,CONTROL,PQ,6:52,55,0,90,0,0,0,0
4/24/2014,2014,Q7,Q7 2014,Q7 2014 1,2014 1,CONTROL,PQ,7:54,55,0,0,0,0,0,0
4/25/2014,2014,Q7,Q7 2014,Q7 2014 2,2014 2,CONTROL,PQ,10:15,65,4,15,0,0,0,0
4/28/2014,2014,Q7,Q7 2014,Q7 2014 3,2014 3,CONTROL,PQ,9:20,67,0-,100,0,0,0,0
